84.4859691837009,106.19248541476038,99.01192299827926,163.06095838591136,102.38670739086258,118.98858756793614,4
152.36021770305,170.96160950095893,164.08635861041913,144.83434807515349,78.72814156576085,111.58916499280569,1
97.96495772942346,89.20836717731125,169.5833804144459,101.93221358442602,83.88840571959743,100.00152410071625,2
172.47382923124653,151.37638910115447,143.5750429299565,176.4263685870341,108.11202238285959,84.80068826541489,3
82.16983926982228,92.3292920313502,94.98836077576955,166.5445180535969,101.10807382157365,95.10215267339123,4
116.88753318914843,138.2104078940158,178.76375889970672,169.1668366921272,73.84425929811496,149.61138263803517,2
87.81662400083123,84.05764702604628,176.89260273239196,96.16393848450664,77.45826060467543,107.75312045340436,2
76.59464475451017,62.91275031205657,176.026690319514,85.26849438448559,85.98590910825315,100.22503871001831,2
148.54715387160317,134.15582906595301,141.90526932254122,169.32578308813328,93.06549247028995,74.00959751689236,3
96.25578416554531,99.06466817928984,113.36838439819626,174.13027199428154,99.59085795318556,84.57105394828265,4
68.7358962161293,88.42207302867246,101.48616872930896,178.1000719682861,87.77417478845103,93.33518600381684,4
150.04158752993402,159.1837697908653,167.44202812597325,143.03328629883154,81.75310516884684,99.52230773748123,1
81.71636537273089,93.26721890445414,152.02898836969683,110.40853583141632,70.92581061705347,106.64888788962732,2
71.58675490670929,69.2671147217245,157.49233060722645,99.06267583480802,74.16704638778523,101.88610380935538,2
